URL;Colección;Modelo;Código EAN;Alto con embalaje;Alto de producto;Ancho con embalaje;Ancho de producto;Espesor de producto;Fondo con embalaje;Peso del producto;Acabado;Antihielo;Cobertura;Diseño;Interior/Exterior/Ambos;Material;Rectificado;Unidades del pack;Nota adicional;Declaración de prestaciones (DoP);Antideslizante;Encastrable;Vendido por;Garantía;Normas y certificados;Clasificación PEI;Normas;Marca;Lustre;Efecto;Certificado;Error;Cobertura por paquete (m2);Escala MOHS;Nivel de tránsito
https://www.bricodepot.es/plaqueta-teide-blanco-17-x-52cm-8435414124189?queryID=9912a58adca3f34baffa069c92cca05d&objectID=340424&indexName=pro_ES_products;;;8435414124189;12;;52 cm;17 cm;10 mm;17;22.5;Reviele;No;1.15;;Interior;porcelanico;No;;;;No;No;Brico Depôt;3 años;;;;;;;;;;;
https://www.bricodepot.es/plaqueta-orso-pizarra-25x50-cm-5059340719597?queryID=9873f92cae4c3fa7e9eeb289bf5e4dcf&objectID=246481&indexName=pro_ES_products;Plaquetas;Orso;5059340719597;15;25 cm;40 cm;50 cm;9.5 mm;40;26.92;Rugoso;No;;Piedra;Interior;;No;13;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_ES_PT_5059340719597;No;No;Brico Depôt;3 años;;;;;;;;;;;
https://www.bricodepot.es/plaqueta-teide-beige-17-x-52cm-8435414122468?queryID=1caa3f16df10bc0ead2a4326bacbd325&objectID=340426&indexName=pro_ES_products;;;8435414122468;1.5;;16.6 cm;17 cm;10 mm;52;18;Reviele;Sí;1.15;;Interior;porcelanico;No;;;;No;No;Brico Depôt;3 años;;;;;;;;;;;
https://www.bricodepot.es/plaqueta-flandes-8435433537328?queryID=2efba7f0c0b060352bb439e6bc9f130a&objectID=133719&indexName=pro_ES_products;Flandes;;8435433537328;40;25 cm;40 cm;50 cm;;15;25;;No;;Piedra;Interior;;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_PT_8435433537328;No;No;Brico Depôt;3 años;;;;;;;;;;;
https://www.bricodepot.es/plaqueta-orso-blanco-25x50-cm-5059340719511?queryID=0546b4dfd1859f428f773cbe64c9a771&objectID=246477&indexName=pro_ES_products;Plaquetas;Orso;5059340719511;12.35;25 cm;50 cm;50 cm;9.5 mm;25;22;Reviele;No;1.63;Piedra;Interior;pasta roja;No;13;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_ES_PT_5059340719511;No;No;Brico Depôt;3 años;;;;;;;;;;;
https://www.bricodepot.es/plaqueta-orso-marron-25x50-cm-5059340719566?queryID=0b695b8463d4a57fa7846e37926ec53a&objectID=246479&indexName=pro_ES_products;Plaquetas;Orso;5059340719566;15;25 cm;40 cm;50 cm;9.5 mm;40;26.92;Rugoso;No;;Piedra;Interior;"Cerámica; Pasta roja";No;13;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_ES_PT_5059340719566;No;No;Brico Depôt;3 años;;;;;;;;;;;
https://www.bricodepot.es/pavimento-porcelanico-adobery-taupe-23-x-120-cm-8435425577783?queryID=c2d532faebec5fc1ddb68994cfc8cfe7&objectID=133425&indexName=pro_ES_products;;;8435425577783;15;23 cm;40 cm;120 cm;;40;23.33;;Sí;;;Interior-Exterior;Porcelánico;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DoP_0054;Sí;;Brico Depôt;3 años;;;;;;Madera;;;1.118;;
https://www.bricodepot.es/pavimento-porcelanico-c2-rodiles-pearl-20x75-cm-8429991787493?queryID=53a1af63a6ad3f452551a284b4101aa3&objectID=260068&indexName=pro_ES_products;Rodiles;;8429991787493;6;20 cm;20.5 cm;75 cm;;75.5;18.5;Satinado;Sí;;;Interior-Exterior;porcelánico;No;;;;Sí;;Brico Depôt;3 años;;3;;;Satinado;Madera;;;1.05;6;Tráfico moderado
https://www.bricodepot.es/plaqueta-orso-pizarra-25x50-cm-5059340719597?queryID=9873f92cae4c3fa7e9eeb289bf5e4dcf&objectID=246481&indexName=pro_ES_products;Plaquetas;Orso;5059340719597;15;25 cm;40 cm;50 cm;9.5 mm;40;26.92;Rugoso;No;;Piedra;Interior;;No;13;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_ES_PT_5059340719597;No;No;Brico Depôt;3 años;;;;;;;;;;;
https://www.bricodepot.es/pavimento-porcelanico-adobery-wengue-23-x-120-cm-8435433518471?queryID=3df5b9d6e0b064e36bbf08d54fff5993&objectID=133433&indexName=pro_ES_products;;;8435433518471;15;23 cm;40 cm;120 cm;;40;23.33;;Sí;;;Interior-Exterior;Porcelánico;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_PT_8435433518471;Sí;;Brico Depôt;3 años;;;;;;Madera;;;1.118;;
https://www.bricodepot.es/pavimento-porcelanico-c3-rodiles-nut-20x75-cm-8429991787509?queryID=25dbb2e0fc899e7dfdfaba47120f8e3f&objectID=260069&indexName=pro_ES_products;Rodiles;;8429991787509;6;20 cm;20.5 cm;75 cm;;75.5;18.5;Mate;Sí;;;Exterior;porcelánico;No;;;;Sí;;Brico Depôt;3 años;;3;;;Mate;Madera;;;1.05;6;Tránsito alto
https://www.bricodepot.es/plaqueta-dany-gris-25x40-cm-5059340719610?queryID=c005b38b3bc671e2941229d9e1000494&objectID=246482&indexName=pro_ES_products;Plaquetas;Dany;5059340719610;15;25 cm;40 cm;40 cm;;40;25;;No;;Piedra;Interior;;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_ES_PT_5059340719610;No;No;Brico Depôt;3 años;;;;;;;;;;;
https://www.bricodepot.es/pavimento-porcelanico-c3-rodiles-cream-20x75-cm-8429991787516?queryID=710dddf722dadadba390ffe549ce1e93&objectID=260073&indexName=pro_ES_products;Rodiles;;8429991787516;6;20 cm;20.5 cm;75 cm;;75.5;18.5;Mate;Sí;;;Exterior;porcelánico;No;;;;Sí;;Brico Depôt;3 años;;3;;;Mate;Madera;;;1.05;6;Tránsito alto
https://www.bricodepot.es/pavimento-real-travertino-multiformato-3663602678465?queryID=3681292e26d8f563fba24c9afd7e225c&objectID=133364&indexName=pro_ES_products;Real travertino;;3663602678465;3.8;40.6 cm;40.56 cm;61 cm;12 mm;61;20.9;;No;;;Interior;Cerámica;No;6;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_3663602678465;No;;Brico Depôt;3 años;;;;Colours;Mate;Piedra;;;0.74;;
https://www.bricodepot.es/pavimento-porcelanico-aspen-tierra-30-x-60-cm-8435414118669?queryID=dc4d57beaada758bda65036e2f779bb1&objectID=135450&indexName=pro_ES_products;Aspen;;8435414118669;6.9;30 cm;30.2 cm;60 cm;;60.2;27.6;;No;;;Interior-Exterior;Porcelánico;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_PT_8435414118669;Sí;;Brico Depôt;3 años;;5;;;;Piedra;;;1.26;8;Tráfico pesado
https://www.bricodepot.es/pavimento-porcelanico-c2-somo-gris-20x75-cm-8429991787486?queryID=0bcdfc37949a1165d7663ba44f978ca7&objectID=260065&indexName=pro_ES_products;Somo;;8429991787486;6;20 cm;20.5 cm;75 cm;;75.5;18.5;Mate;Sí;;;Interior;porcelánico;Sí;;;DOP_ES_8429991787486;Sí;;Brico Depôt;3 años;;;;;Mate;Madera;;;1.08;4;Tránsito alto
https://www.bricodepot.es/pavimento-porcelanico-aspen-beige-30-x-60-cm-8435414118645?queryID=148b47bbfef2358fde0e9e728d4f0a4c&objectID=135449&indexName=pro_ES_products;Aspen;;8435414118645;6.9;30 cm;30.2 cm;60 cm;;60.2;27.6;;No;;;Interior-Exterior;Porcelánico;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_PT_8435414118645;Sí;;Brico Depôt;3 años;;5;;;;Piedra;;;1.26;8;Tráfico pesado
https://www.bricodepot.es/pavimento-porcelanico-wolfy-gris-30-x-60-cm-5036581058326?queryID=0cf459fd2db89a97fa016b6e7be80d70&objectID=133389&indexName=pro_ES_products;;;5036581058326;6.09;;30 cm;;;60;22.92;;Sí;;;Interior-Exterior;Porcelánico;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_ES_PT_5036581058326;Sí;;Brico Depôt;3 años;;;;;;;;;1.26;;
https://www.bricodepot.es/pavimento-porcelanico-exterior-concorde-haya-30x60-cm-8435609351932?queryID=32b47635f526fbe128cf1973db659dca&objectID=328324&indexName=pro_ES_products;;;8435609351932;6.1;;30 cm;60 cm;8.7 mm;60;22.9;;Sí;;;Exterior;;No;;;;Sí;;Brico Depôt;3 años;;;;;;;;;1.26;5;
https://www.bricodepot.es/pavimento-porcelanico-aspen-tierra-30-x-60-cm-8435414118669?queryID=dc4d57beaada758bda65036e2f779bb1&objectID=135450&indexName=pro_ES_products;Aspen;;8435414118669;6.9;30 cm;30.2 cm;60 cm;;60.2;27.6;;No;;;Interior-Exterior;Porcelánico;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_PT_8435414118669;Sí;;Brico Depôt;3 años;;5;;;;Piedra;;;1.26;8;Tráfico pesado
https://www.bricodepot.es/pavimento-porcelanico-beige-mate-wolfy-30-x-60-cm-5036581058319?queryID=cfc47a8981ed91d309a64b5eae8c1103&objectID=133388&indexName=pro_ES_products;Wolfy;;5036581058319;6.09;30 cm;30 cm;60 cm;8.7 mm;60;22.92;Mate;Sí;;;Interior-Exterior;Porcelánico;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_ES_PT_5036581058319;Sí;;Brico Depôt;3 años;;4;;;Mate;Piedra;;;1.26;6;
https://www.bricodepot.es/pavimento-ceramico-cedeira-negro-33-x-33-cm-8435433560210?queryID=d1225f68081681772a8bdec11487c533&objectID=133442&indexName=pro_ES_products;;;8435433560210;15;33.3 cm;40 cm;33.3 cm;;40;22.78;;No;;;Interior-Exterior;"Cerámica; Pasta roja";No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_PT_8435433560210;Sí;;Brico Depôt;3 años;primera_calidad_ES;;;;;Piedra;;;1;;
https://www.bricodepot.es/pavimento-porcelanico-harad-cotto-45-x-45-cm-8435433538134?queryID=bfca09deaedee4cceb29d1ade281d427&objectID=133435&indexName=pro_ES_products;;;8435433538134;15;45 cm;40 cm;45 cm;;40;25;;Sí;;;Interior-Exterior;Porcelánico;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_PT_8435433538134;Sí;;Brico Depôt;3 años;;;;;;Rústico;;;1.42;;
https://www.bricodepot.es/pavimento-ceramico-cedeira-blanco-33-x-33-cm-8435433560159?queryID=2760327fdfeb796171fac74c98a40488&objectID=133440&indexName=pro_ES_products;;;8435433560159;15;33.3 cm;40 cm;33.3 cm;;40;22.78;;No;;;Interior-Exterior;"Cerámica; Pasta roja";No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_PT_8435433560159;Sí;;Brico Depôt;3 años;primera_calidad_ES;;;;;Piedra;;;1;;
https://www.bricodepot.es/pavimento-porcelanico-caryo-33x33-cm-5059340720982?queryID=892eb6180f386ed9f2bffd6c93b603b8&objectID=246124&indexName=pro_ES_products;Rústico;Caryo;5059340720982;15;33.3 cm;40 cm;33.3 cm;13 mm;40;23;;Sí;;;Interior-Exterior;pasta roja;No;9;Durante el proceso de fabricación de las piezas de pasta roja, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DoP_0447;Sí;;Brico Depôt;3 años;primera_calidad_ES;4;;;Semipulido;Piedra;;;1;6;
https://www.bricodepot.es/pavimento-camelio-marron-33-3x33-3-cm-5059340721033?queryID=6599aef29fe853198a2af3f14ca0d707&objectID=246507&indexName=pro_ES_products;Rústico;Camelio;5059340721033;15;33.3 cm;40 cm;33.3 cm;13 mm;40;22.78;;Sí;;;Exterior;"Cerámica; Pasta roja";No;9;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_ES_PT_5059340721033;Sí;;Brico Depôt;3 años;primera_calidad_ES;4;;;Mate;Rústico;;;1;6;
https://www.bricodepot.es/pavimento-porcelanico-harad-gris-45-x-45-cm-8435433538103?queryID=7f7123da9e8724c4539d45e0b7a607eb&objectID=133434&indexName=pro_ES_products;;;8435433538103;45;45 cm;45 cm;45 cm;;6;25.1;;Sí;;;Interior-Exterior;Porcelánico;No;;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_PT_8435433538103;Sí;;Brico Depôt;3 años;;;;;;Rústico;;;1.42;;
https://www.bricodepot.es/pavimento-camelio-beige-33-3x33-3-cm-5059340720975?queryID=06834ea067e03d5c829552789b1c5853&objectID=246505&indexName=pro_ES_products;Rústico;Camelio;5059340720975;15;33.3 cm;40 cm;33.3 cm;13.5 mm;40;22.78;;Sí;;;Exterior;"Cerámica; Pasta roja";No;9;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_ES_PT_5059340720975;Sí;;Brico Depôt;3 años;primera_calidad_ES;4;;;Mate;Rústico;;;1;6;
https://www.bricodepot.es/pavimento-cimenti-grey-natural-60x60cm-5063022645289?queryID=8df394d6e123770422664a1d5a0f1fff&objectID=495574&indexName=pro_ES_products;Cimenti grey;;5063022645289;2.85;;60 cm;60 cm;9.5 mm;60;22.2;;Sí;;Cementoso;Interior;;No;;;;Sí;;Brico Depôt;3 años;;3;;;;Cemento;;;1.08;3;
https://www.bricodepot.es/pavimento-porcelanico-natural-blanco-arena-30x60-cm-3663602678298?queryID=eacd2a178d80a93a108757e94f0045c8&objectID=133361&indexName=pro_ES_products;Natural;;3663602678298;7;30 cm;30.6 cm;60 cm;8 mm;60.4;24.75;;Sí;;;Interior;Porcelánico;No;8;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_3663602678298;Sí;;Brico Depôt;3 años;;4;;Colours;Satinado;Baldosa;;;1.44;5;Tráfico pesado
https://www.bricodepot.es/pavimento-porcelanico-cartago-miel-c1-233x120cm-emotion-8429178156050?queryID=ea3578b7a925dd0581f3be55991ac6c4&objectID=485922&indexName=pro_ES_products;Pavimento porcelanico;Cartago;8429178156050;4.35;120 cm;23.8 cm;23.3 cm;8.7 mm;120.5;25.8;Mate;Sí;;;Interior;Porcelánico;No;;;;No;;Brico Depôt;3 años;;3;;Emotion;Mate;Madera;;;;4;
https://www.bricodepot.es/pavimento-concorde-natural-mate-30x60cm-porcelanico-8435609378458?queryID=674c97abc75efa651be8d532cf9f5e41&objectID=492860&indexName=pro_ES_products;Concorde;;8435609378458;6.09;8.7 cm;60 cm;60 cm;;30;23;;No;;Madera;Interior;Porcelánico;No;;;;No;;Brico Depôt;3 años;;3;;;;Madera;;;;5;
https://www.bricodepot.es/pavimento-ceramico-forest-roble-19x57cm-8432712278026?queryID=e9ac26c7516e7c1ab03c4bbf891a0b31&objectID=414490&indexName=pro_ES_products;;;8432712278026;11.5;;19 cm;19 cm;0.85 cm;57;26.5;;No;;Madera;;;No;;;"DOP_ES_8432712278026
DOP_PT_8432712278026";Sí;;Brico Depôt;3 años;;3;;;;;;;1.41;;
https://www.bricodepot.es/pavimento-porcelanico-natural-antracita-30-x-60-cm-3663602678366?queryID=bf6ed584c9919497e950bb17a652d235&objectID=133363&indexName=pro_ES_products;Natural;;3663602678366;7;30 cm;30.6 cm;60 cm;8 mm;60.4;24.75;;Sí;;;;Porcelánico;No;8;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_3663602678366;Sí;;Brico Depôt;3 años;;2;;;Satinado;Baldosa;;;1.44;5;Tráfico moderado
https://www.bricodepot.es/pavimento-gris-claro-45x45cm-limo-5059340870663?queryID=1a4a89f152a2152158107f3efa5fee10&objectID=453111&indexName=pro_ES_products;Limo;;5059340870663;6.4;6.4 cm;45 cm;45 cm;;45;25;;No;;;Interior;Cerámica;No;;;;No;;Brico Depôt;3 años;;;;;Mate;Piedra;;;1.42;4;
https://www.bricodepot.es/pavimento-porcelanico-rectificado-colton-haya-120x30cm-8435609373682?queryID=d7b76999aaa310c8608c2bad76ef7a96&objectID=471449&indexName=pro_ES_products;Colton;;8435609373682;3.88;230 cm;120 cm;0.91 cm;9.1 mm;23;22.78;Esmaltado;Sí;;Madera;Interior;Porcelanico esmaltado;No;;;"DOP_PT_8435609373682.pdf
DOP_ES_8435609373682.pdf";Sí;;Brico Depôt;3 años;;PEI4;;;Semibrillante;Madera;;;;6;
https://www.bricodepot.es/pavimento-pasta-roja-c2-pantin-gris-60x60-cm-8429991798864?queryID=6ffcb191250f21b86dd568edc0ffcf9f&objectID=260080&indexName=pro_ES_products;Pantin;;8429991798864;4.5;60 cm;60.5 cm;60 cm;;60.5;22.7;Mate;Sí;;;Interior;porcelánico;Sí;;;;Sí;;Brico Depôt;3 años;;4;;;Mate;Desgastado;;;1.08;;Tráfico moderado
https://www.bricodepot.es/pavimento-porcelanico-c2-pantin-marengo-60x60-cm-8429991798901?queryID=e47c52d9110d882d6a8063fbfbefabca&objectID=260081&indexName=pro_ES_products;Pantin;;8429991798901;4.5;60 cm;60.5 cm;60 cm;;60.5;22.7;Mate;Sí;;;Interior;porcelánico;Sí;;;;Sí;;Brico Depôt;3 años;;3;;;Mate;Cemento;;;1.08;4;Tráfico moderado
https://www.bricodepot.es/pavimento-porcelanico-c2-pantin-mud-60x60-cm-8429991798888?queryID=54f219af5dae46c79691257e05cd454f&objectID=260067&indexName=pro_ES_products;Pantin;;8429991798888;4.5;60 cm;60.5 cm;60 cm;;60.5;22.7;Mate;Sí;;;Interior;porcelánico;Sí;;;;Sí;;Brico Depôt;3 años;;3;;;Mate;Desgastado;;;1.08;6;Tráfico moderado
https://www.bricodepot.es/pavimento-real-travertino-multiformato-3663602678465?queryID=3681292e26d8f563fba24c9afd7e225c&objectID=133364&indexName=pro_ES_products;Real travertino;;3663602678465;3.8;40.6 cm;40.56 cm;61 cm;12 mm;61;20.9;;No;;;Interior;Cerámica;No;6;Durante el proceso de fabricación de las piezas de cerámica, el tono y/o el calibre pueden sufrir pequeñas variaciones. Es recomendable adquirir un 15 % más de material.;DOP_3663602678465;No;;Brico Depôt;3 años;;;;Colours;Mate;Piedra;;;0.74;;
